,usuario,texto;;
"O cara ta podre já, não importa o histórico de atleta, ele teria empacotado""";;
"8005,@felipeneto,""@felipeneto Com toda certeza,ainda os inpocritas ficam abraçando e apertando a mão dele,como se o Brazil,já não bastasse os números de contaminado e morte pelo Corona vírus...""";;
"8014,@felipeneto,""@margoteabel @felipeneto Coitado...";;
"O Corona não merece isso.""";;
"8015,@felipeneto,""@felipeneto Acho que não, por que nem o corona vírus quer ele""";;
8016,@felipeneto,@Matt_OoO_ @felipeneto É uma pena que o corona não tenha esse critério.....seria ótimo.;;
"8048,@felipeneto,""@LeoMedeirosFont @felipeneto Nada disso , sou taxista e nunca tive auxÃ­lio nenhum de governo , inclusive nesse tal corona voucher fiquei de fora tbem, mas achei a atitude do governo louvável pois nenhum outro governo se quer lembrava da minha classe . Entenda uma coisa , meu trabalho depende que as pessoas..""";;
"8049,@felipeneto,""@felipeneto Carai é tipo a 4Â° vez q o bolsonaro pega corona, talvez seja só uma gripezinha msm""";;
"8066,@felipeneto,""@vansscampos1 @idontknowherxx @Matt_OoO_ @felipeneto ó queridona, se tu tiver com o corona vírus tu pode tomar banho 500 vezes que vais passar pra teus familiares. não viaja.""";;
"8070,@felipeneto,""@leandraleal @felipeneto Que bom que vc ao menos tem a chance de fazer o teste né.  Pobre só sabe que está com corona, quando vem no atestado de óbito. É triste isso viu!!""";;
"8078,@felipeneto,""@gunzomiguel1 @andersonrosavaz @felipeneto @Estadao Parece que tem um exame que mostra se a pessoa tem anticorpos específicos. Se ele tiver, é porque já teve corona.";;
"E ca entre nós: se fosse negativo e eu fosse o Bolsonaro (Deus me livre), eu esfregava na cara de todo mundo. AÍ­ tem coisa.""";;
8079,@felipeneto,@meninoav @felipeneto Que menino feio!! Só pega corona!;;
8122,@felipeneto,@rachwlgrwn @felipeneto Esse negócio de corona nem existe. Já viu alguém infectado na vida real?;;
"8138,@felipeneto,""@felipeneto Mano na academia todo mundo toca no mesmo aparelho deita e senta no mesmo lugar, toca em tudo. NÃO TEM COMO NÃO PROPAGAR O CORONA VÍRUS DENTRO DE UMA ACADEMIA""";;
"8140,@felipeneto,""@felipeneto Votei errado ğŸ˜‚ğŸ˜‚ğŸ˜‚ se esse arrombado não contraiu o corona ele estaria esfregando na cara de todo mundo, essa é a maior prova de que ele teve a doença.""";;
"8145,@felipeneto,""@felipeneto Herdeiro! Entendi, e adoradores do corona né meu filho! Não fica histérico, vc não vai passar fome, a população vai!""";;
8147,@felipeneto,@felipeneto Vcs ja pararam pra pensar que essa pandemia é um processo de evolução? Quem não souber se adaptar (no caso ficar 4 meses sem academia) vai pegar Corona.... Darwin explica;;
8155,@felipeneto,@felipeneto Povo nen sabe Sente uma dor cabeça já positivos do corona aqui na Europa o positivos mesmo estão sendo quando a sintomas comprovados presidentes nao foi contaminado nao povo perdendo tempo com isso;;
8156,@felipeneto,@felipeneto Vc são muitos idiotas meu Deus ta vendo se ele tivesse corona vírus ele certamente estava com algum sintomas e outras e ele não tem mostra nada pra vcs não é tem pede pro governos mostrar os teste positivos deste milhões ai infectados porquê nao acredito que tenha porqur não tem;;
"8160,@felipeneto,""@felipeneto E eu que não lembrava a palavra corona e covid hahaha só vinha na cabeça coringa, coronga e 19. Fiquei meia hora rindo sozinha só lembrei da palavra quando pesquisei no google.""";;
"8164,@felipeneto,""@GabrielCritica @Thiagui14094718 @leticeu @felipeneto dps do que vc falou fui ver melhor a historia e em certa parte esta correto tem mortes que nao sao do corona mas afirmam ser, mas boa parte é morte de corona virus é maior a taxa de confirmados do que de mortes falsas""";;
8170,@felipeneto,@felipeneto Ironia do destino é saber que o CEO da SmartFit  â€œEdgard CORONAâ€ disse em entrevista que quer dominar o mundo: https://t.co/S5iG8htXXz;;
8173,@felipeneto,@felipeneto felipeee me ajuda a comprar um pc pra eu poder trabalhar em casa e não pegar corona;;
"8174,@felipeneto,""@felipeneto AAAAAAAAAAAAAAHAHAHAHA O CARA TÃ MILITANDO EM CIMA DO VAI TOMA NO CU";;
;;
"PUTA QUE PARIU, TU É PATÉTICO DEMAIS!!! NESSAS HORAS EU QUERO QUE O CORONA LEVE TODOS NÃ“S E ACABE COM ESSA PALHAÍ‡ADA DE MUNDO!""";;
8177,@felipeneto,@felipeneto Porque ele n pegou esse corona e morreu logo;;
8178,@felipeneto,@felipeneto serase que no inferno tem corona?;;
"8180,@felipeneto,""@felipeneto imagino o tanto de gente suada, e o corona pra tudo que é lado ";;
;;
"francamente, a noção enfiaram no cu""";;
"8181,@felipeneto,""@felipeneto Ah mano se pah q nao. O cara ja ta so o po da rabiola, se levantar a mao mto alto Deus ja puxa, acho q se pegasse o Corona mesmo ia rola ao menos umas internacao... Mas nao me surpreenderia tambem kk""";;
8183,@felipeneto,@felipeneto Agora se testar o corona vai dar positivo pra Bolsonaro;;
8184,@felipeneto,@felipeneto O cara viaja com trocentos nego que contraiu corona e o cristal não pegou ? ğŸ¤”ğŸ¤”;;
8197,@felipeneto,@felipeneto Tá carente? O Corona tá roubando sua atenção? Corona mau!;;
8202,@felipeneto,@felipeneto felipe me da um pc pra eu trabalhar em casa sem pegar corona na rua;;
"8208,@felipeneto,""@felipeneto Capitão Corona pede para sair, e explica esse vídeo que confirmou que Moro disse Chora gado do Bozo seus Cegos""";;
"8215,@felipeneto,""@felipeneto Isso não é gente, é uma peste bem pior que o Corona.""";;
"8288,@felipeneto,""@moulin_lima @felipeneto E o que é pior, na minha opinião, e não foi abordado na reportagem, é a quantidade de falso positivo, alegando que a pessoa teoricamente teve contato com o virus, mas na verdade é imunidade de outros tipos de corona vírus.""";;
8313,@felipeneto,@otaviouga @felipeneto para de  falar  sobre  o corona viros;;
8314,@felipeneto,@felipeneto tá! mas esse post seu ajudou em que as pessoas com corona?;;
"8315,@felipeneto,""@_Hey_Gi @felipeneto Agora? No meio de uma pandemia? Quero muito também que o Bolsonaro seja impchado (não sei como escreve), mas primeiro temos que cuidar e combater o corona e depois derrotar """"O Louco"""".""";;
8323,@felipeneto,@felipeneto Que coisa ridícula de se fazer em uma pandemia mundial de corona viros;;
8330,@felipeneto,@felipeneto Isso nos faz refletir sobre quem é o verdadeiro vilão nessa história toda: O corona vírus ou o homem?;;
"8331,@felipeneto,""Censura começou??? @Bot_Corona_V @felipeneto @GeorgMarques @Metropoles ";;
"#diadaenfermagem #COVID19 #ForaBolsonaroUrgente #naovaitercensura #CoronavirusOutbreak https://t.co/kiqYeL1zrV""";;
"8334,@felipeneto,""@allisoncta @TaschnerNatalia @rodneybbogho @deborajacques @felipeneto @dadourado minha pneumo ainda comentou q o falso positivo pode acontecer no caso da pessoa ter anticorpos para outros tipos de corona, o q dificulta ainda mais a certeza...""";;
"8335,@felipeneto,""@daniel3lll @Costinha30 @NickEllis @felipeneto Mais se for a a sua visao ai vamos la";;
"O mundo todo esta sendo enganado por politicos ladroes.ja mostrarao mts caixoes que tinham pedra outros que examinarao apos a morte e enterro com o dito corona mais n tinha nada so n ve que isso é jogada quem n quer""";;
"8339,@felipeneto,""@rodaviva @felipeneto @tvcultura @veramagalhaes ele é o maior estudioso em Corona e na PólÃ­tica não tem igual, mas quem paga tem gaita sobrando.""";;
8387,@felipeneto,@GabiGomesBFR @felipeneto Tá cm corona;;
"8391,@felipeneto,""@felipeneto No caso da minha esposa foi diferente. Ela teve corona. Fez o teste PCR, e deu positivo";;
" Foi internada e tudo mais. Bom demorou 50 dias pra voltar ao trabalho, ( enfermeira). Fez um novo teste, só que agora rapido. O novo fala que ela não tem o vírus e não criou imunidade""";;
"8392,@felipeneto,""@felipeneto Realmente essa regra já era. Corona faça sua parte por favor... Poderia exterminar essa gente repugnante, quanto mau caratismo!""";;
8393,@felipeneto,@muniz_andrezza @veramagalhaes @felipeneto Ainda bem que o corona vírus tá limpando o mundo de gente como você;;
"8394,@felipeneto,""@felipeneto Meeeeeee, se cuida pra não ta com Corona ğŸ™ğŸ¼""";;
"8395,@felipeneto,""@felipeneto Só tem corona quem faz teste, Felipe""";;
"8397,@felipeneto,""@felipeneto Quem inventou esse teste ,fez ele nas coisas coxas ou o vírus que é de lua mesmo ,isso só prejudicar o tratamento de quem tem o Corona""";;
"8398,@felipeneto,""@felipeneto Esse teste é importante pra saber se vc desenvolveu igG ( anticorpos) contra o corona, mas só serve 7 dias após o contatoğŸ¥º""";;
"8402,@felipeneto,""@felipeneto Corona vírus não pode contigo, é muita inteligência""";;
8404,@felipeneto,@felipeneto pessoas que não entedem o português vai ler esse tweet e falar q vc está com corona;;
8406,@felipeneto,@felipeneto João Kleber do Corona;;
8409,@felipeneto,@felipeneto CORONA VOCE ME PAGA SE ESSE RESULTADO DER POSITIVO https://t.co/9e6LyiXvIN;;
"8410,@felipeneto,""@AlvaroModesto @felipeneto Calma, ele disse que fez o teste, não q ele tá com o Corona""";;
"8411,@felipeneto,""@felipeneto N pode ser , oq mais se posuxionou.. vou nem flr nd pq sei q ele n tá com o corona , Minecraft vicia d vdd , pior q n tó zuando""";;
"8422,@felipeneto,""@felipeneto Eu to num nojo dessa gente! Não desejando o mal, mas corona, eles estão prontos ğŸ¤¢""";;
8435,@felipeneto,@cacocardassi @felipeneto Esse vídeo me fez lembrar que já fizeram uma festa aqui na minha cidade e todo mundo que foi na nessa festa acabou pegando o Corona...;;
"8461,@felipeneto,""@felipeneto Não Felipe, eu gostaria de vê-los esperando vaga na UTI de um hospital de corona virus""";;
8471,@felipeneto,@rodaviva @felipeneto @tvcultura @veramagalhaes Vão convidar um â€œinfluencerâ€ pra falar de corona vírus e política. Pqp. RIP Roda Viva.;;
"8480,@felipeneto,""@netoeilish @felipeneto A culpa do Brasil ter se infectado de corona vírus é de vocês paulistas que na hora do carnaval tava tudo ok né? Bora pular Carnaval ebaa, dAÍ­ agora ficam jogando culpa em sulista, vão se foder""";;
"8488,@felipeneto,""@soninha_sincera @isabellalimail @felipeneto Tó vendo mesmo um monte de pessoas trabalhando nesse vídeo. E naquele também do alvoroço no shopping aberto.";;
;;
"Muito trabalho sim.... Pro corona que tá tendo que fazer dupla carga horária AÍ­ no sul.""";;
"8489,@felipeneto,""@felipeneto Q ódio desse playboy dançando. TÃ­pico bolsominion. Mascando o chiclete igual uma lhama. Pqp, corona, faça seu trabalho.""";;
"8512,@felipeneto,""@felipeneto Eu n poderia ser ditador do brasil, eu ia mandar esse povo la para Wuhan infectar eles com corona vírus e deixar eles morrerem, depois ia cremar os corpos e usar de adubo""";;
"8523,@felipeneto,""@felipeneto Corona, eu os entrego em suas mãos""";;
"8538,@felipeneto,""@Filrero @FaustoPB @xicograziano @felipeneto Capitalismo é ruim pow, então não tome";;
"Heineken, Bohemia, Skol, Schincariol, Antartica, Budweiser, Corona, Stela Artois, você evitará dessas multinacionais crescerem. ğŸ‘""";;
8552,@felipeneto,@felipeneto Eu falo que o corona devia ser seletivo e pegar essas pessoas ai;;
8578,@felipeneto,@felipeneto Mas combina né. Alguém ali vai acabar morrendo de corona certeza.;;
"8581,@felipeneto,""@felipeneto Eu sou do Rio Grande do Sul mas aqui na minha  cidade  quase não teve casos de Corona '-' sabe pq?   ";;
PQ ELES ESTÃO FICANDO NAS Pâ—‹Â£Â£@$ DAS CASAS :^  ;;
"MAS ESSE PESSOAL DE GRAMADO SE SUPEROU COM TANTA IGNORÂNCIA!!!""";;
"8601,@felipeneto,""@rodaviva @felipeneto @tvcultura @veramagalhaes Ele tem total propriedade pra falar de corona vírus e política né, meu Deus que bosta de programa e ainda sou quem pago""";;
"8605,@felipeneto,""O @felipeneto e a @veramagalhaes são tão importantes pro cenário atual. Quem vai adorar assistir issoo é o amado, por eles Corona, por quem eles tem a enorme afeição e torcida. ğŸ¤— https://t.co/2zrm5bwVHU""";;
"8610,@felipeneto,""@felipeneto Corona, faça seu trabalho""";;
"8611,@felipeneto,""@direitaop @felipeneto Mas nem FUDENDO q isso é vdd, meu anjo Corona já tem mais de 1 milhão de mortes";;
"Fonte: vozes da minha cabeça""";;
"8615,@felipeneto,""@felipeneto Corona, faça o seu papel!""";;
"8616,@felipeneto,""@felipeneto Próxima notícia: surto de corona no rio grande do sul. ";;
"Ainda bem que não nasci nesse lugar...""";;
8620,@felipeneto,@Werber_Antonyo @WiltonMello1975 @Douglas92725945 @felipeneto Anti democráticas. Demitir um Ministro da Saúde em meio a Pandemia. Caso dos laranjas do PSL. E muitas outras coisas relacionadas ao corona.;;
8624,@felipeneto,@felipeneto Eu soube que o corona quando infecta as nossas roupas elas encolhem... Perdi 3 camisas e 2 calças ğŸ˜ª;;
"8630,@felipeneto,""@felipeneto Eles apodrecendo na cadeia é desejar mal aos demais encarcerados. Mas eles apodrecendo num quarto, isolados, sem UTI, c tratamento Ã  base de cloroquina milagreira prescrita p capitão corona, sementes do pastor charlatão e reza é justo. Estou mais cruel e contaminada de ódio.ğŸ˜“""";;
8646,@felipeneto,@felipeneto eu queria q todos esses dAÍ­ pegasse o corona virus..;;
8651,@felipeneto,@Costinha30 @daniel3lll @NickEllis @felipeneto O mundo todo esta sendo engsnado por politicos ladroes ja mostrarao mts caixoes que tinham pedra outros que examinarao apos a mortw e enterro com o dito corona mais n tinha nada so n ver que isso s jogada quem n quer;;
"8652,@felipeneto,""@lavieenigor @rodaviva @felipeneto @tvcultura @veramagalhaes Eu fui bem específico na minha fala, Iguinho.";;
Falei que os artistas cagadores de regras deveriam colocar a mão no bolso e ajudar na luta contra o corona. E continuo achando a mesma coisa.;;
"Agora, se posicionar politicamente só pq um babaca quer, isso vai de cada um.""";;
"8661,@felipeneto,""@rodaviva @felipeneto @tvcultura @veramagalhaes Da pra prever as falas:";;
Corona vírus - fique em casa;;
Cenário político - Bolsonaro fascista;;
"Influência digital - comprem meu livro""";;
"8668,@felipeneto,""@ZenBrasil2 @MINNEAPOLIS0402 @felipeneto Eu to respeitando e o medico disse q msm em casa eu ia pegar. E eu so queria fazer um pre-natal, sai de la com corona vírus.""";;
"8670,@felipeneto,""@felipeneto Corona, pode fazer sua parte""";;
"8671,@felipeneto,""@felipeneto Eu vivo isolada, fui no medico fazer pre-natal, o cara me disse q era corona vírus, eu respondi, Dr., eu n saio de casa nem no quintal eu vou, pois estou grávida, ele me respondeu o seguinte: vc acha que vc em casa n vai pegar? ";;
"Agora me pergunto: vale a pena se isolar? Funciona?""";;
8672,@felipeneto,@felipeneto Comemoração de que o Corona não está atingindo mais as classes altas no Brasil;;
"8677,@felipeneto,""@felipeneto Concordo, as pessoas n estão tendo a minina consciência do que é o covid-19 e ainda por cima fica apoiando o Bolsonaro! É triste a situação do Brasil, estamos numa crise que n é só pelo Corona tbm é pela falta de educação, sentimento, e respeito pelo próximo...""";;
"8689,@felipeneto,""@felipeneto Pois eu não tenho mais empatia por eles, desejo lhes mt corona na cara, seja frequentadores ou os donos! Espero q os funcionários fiquem bem!""";;
"8690,@felipeneto,""@felipeneto Não se sinta mal. Fascista é ser sem alma, qq animal merece carinho, menos essa deformidade da natureza. ";;
