,usuario,texto;;;
"30571,@BolsonaroSP,""@innihon @izamarinham @DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro GENTE? VCS ENTENDERAM Q ESTAMOS EM UMA PANDEMIA? A DENGUE NãO TA COMENDO OS EUA NESTE MOMENTO. O corona tem meio de transmisSó FACIL, vcs entenderam isso? O MUNDO INTEIRO, MEDICOS E CIENTISTAS DIZEM Q A MAIOR FORMA DE PROTEã‡ãO é O ISOLAMENTO. Qual a dificuldade em entender?""";;;
"30592,@BolsonaroSP,""@BolsonaroSP @luciano_hang Finalmente está  começando a entender q aqueles q se dizem preocupados com a economia ã± está  falando d números, mas d pessoas q ã± conseguirão comprar comida pra alimentar suas famílias Sabemos qts já morreram pelo corona, e quem está contando qts está  morrendo pelo confinamento""";;;
30606,@BolsonaroSP,@BolsonaroSP Primeiro a vacina . Pessoas com problemas pulmonares não vá  conseguir trabalhar. Minha mãe viveu 1 ano no oxigênio. Quem nunca conviveu com uma pessoa com esse problema nem pode opinar. O CORONA é pulmonar. Vocês vá  poder atender tantas pessoas infectadas?Comecem a Roleta Russa;;;
"30618,@BolsonaroSP,""@BolsonaroSP Mentira!! Hoje nos jornais americanos esta sendo dito que o corona esta alcançando o que o H1N1 matou em 1 ano em 3 meses. Aqui no estado de Nova York está  esperando uma mortalidade muito, mas muito grande, nas próximas semanas.""";;;
"30629,@BolsonaroSP,""Resfriadinho ou gripezinha , sério mesmo que o presidente do gado se referiu ao corona asssim em pronunciamento oficial. E perguntou, porque  fechamos  as escolas?Não da pra acreditar nesse cara. Não da . @jairbolsonaro @BolsonaroSP @FlavioBolsonaro seus lixos ... LIXOS""";;;
"30638,@BolsonaroSP,""@DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro vdd daniela omairi, as pessoas tem que morrer de corona virus mesmo. A propósito, deixa eu dar um role com a velha da sua mãe?""";;;
"30646,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro O borso se recusa a combater o coronavírus e espalha o Pânico.";;;
"#ForaBolsonaros""";;;
"30666,@BolsonaroSP,""@BolsonaroSP @luciano_hang O seu filha da puta sai vc pra rua enTá  pra pegar a porra do vírus seu merda do caralho, sabe o que é pior que o coronavírus, vc é sua família  de merda!!!!!""";;;
30667,@BolsonaroSP,@BolsonaroSP @luciano_hang Tomara q vcs todos morram desse coronavírus. Vcs Só o câncer desse país.;;;
"30671,@BolsonaroSP,""@BolsonaroSP @luciano_hang Rapaz se o corona piscar o olho, esse velho morre""";;;
"30674,@BolsonaroSP,""@BolsonaroSP @luciano_hang Dudu, se tudo der certo o veio da Havan morre de Corona antes de ver o que virãono futuro.""";;;
"30679,@BolsonaroSP,""@DanielaOmairi @Marmengao47 @pseudo_opinante @BolsonaroSP @jairbolsonaro Minja filha.. ja q vc ta Tá  convencida disso. Pegue o corona, e me diga como é! já q é uma gripinha. Que deus te abençoe..""";;;
30693,@BolsonaroSP,@MarcoStauros @carlosjordy @JapaDoB0ls0 @profcabarros @Rconstantino @filipebarrost @BolsonaroSP @jairbolsonaro @CarlaZambelli38 @emb_resistencia @bernardopkuster Todas essa outras doenças Só conhecidas e o sistema de saúde ja está familiarizado com elas. O corona virus veio com uma força que o país não consegue atender a todos os casos caso a população contraia. é um potencial de caos geral caso essa doença saia do controle.;;;
30703,@BolsonaroSP,@DanielaOmairi @Marmengao47 @pseudo_opinante @BolsonaroSP @jairbolsonaro Poxa.. a imprensa inventou o corona pra derrubar o governo. Vc n sabia? Querem destruir o br..;;;
"30705,@BolsonaroSP,""@BolsonaroSP Coe,mas se eu sou jovem e sair na rua e pegar coronavírus,não ter sintomas graves,porém ir pra casa e passar aos meus avós... Isso não seria errado?";;;
"Eu não estou em casa por mim... E sim por eles!!""";;;
30711,@BolsonaroSP,@innihon @izamarinham @DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro Vcs está  mt acomodados nessa do grupo de risco. Tem atleta com corona q ta sofrendo na cama.;;;
30715,@BolsonaroSP,@BolsonaroSP VAI TOMAR NO CU FILHO DA PUTA VAI PRA RUA PEGAR CORONA VIRUS SEU PORRA TU VAI SE FUDER MT AINDA SEU MERDA;;;
"30757,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Que o coronavírus comer teu cu também, amém""";;;
"30771,@BolsonaroSP,""@BolsonaroSP Gripes tem vacina, Corona dissemina muito rápido, por isso vale o resguardo.";;;
"Colégios não devem voltar agora seria imprudência. Presidente não foi feliz no pronunciamento. Imprensa e contras vá  cair de pau.""";;;
"30774,@BolsonaroSP,""@tarcisioxingu @BolsonaroSP @jairbolsonaro Quem esta no grupo de risco te de ficar em casa !! Simples assim.....Foi assim no H1N1 e serãoassim com o CORONA....sem histeria !!! Não tem como o Brasil parar, isto é ridÍculo !!!! Mais insano do que comparar Brasil X Itália !""";;;
"30790,@BolsonaroSP,""@DanielaOmairi @izamarinham @pseudo_opinante @BolsonaroSP @jairbolsonaro Deve ser uma péssima mãe. Isso se já não estiver contaminada! O corona deve ta comendo não só o pulmão, mas o cérebro tb""";;;
"30819,@BolsonaroSP,""@DuMoura182 @aluicm @diegomtalen1 @BolsonaroSP @jairbolsonaro Mas a pessoa contaminada pode se curar Sim, ou seja, você dizer que não tem cura é fake news, em cada 7 pessoas 1 vai pegar o corona que dessas 90% vá  apresentar sintomas leves""";;;
30823,@BolsonaroSP,@BolsonaroSP @RenovaMidia ENTá  VAI Lã E PEGA CORONA MEU FI;;;
30830,@BolsonaroSP,@andrerfranco17 @BolsonaroSP @jairbolsonaro Pra sair na rua e pegar coronavírus? Vai na fé bonzão;;;
"30858,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Ainda bem que os governos anteriores não  tem culpa de nada. Estamos com os melhores  hospitais  padrão  Fifa.  Se eles tivessem ainda no poder esse corona iria passar direto com medo de ser roubado kkkkk....";;;
;;;
"#BolsonaroNaoCaiNemAPau""";;;
"30871,@BolsonaroSP,""@BolsonaroSP @RenovaMidia Bolsonaro falou besteira mais uma vez ,assim fica difícil defender ele, está dando munição para o inimigo, está de palhaçada toda vez que se pronuncia sobre o tal coronavírus""";;;
30885,@BolsonaroSP,@BolsonaroSP Pronunciamento irresponsável. O corona se dissemina de maneira muito rápida. O que acontecerãose uma quantidade muito maior de pessoas do que de leitos disponã­veis precisar de internação? Quem serãoresponsável por essas mortes?;;;
"30892,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Não vi, só vi o panelaço em beagá.";;;
Cadê o exame da Micheque. ;;;
"Micheque está com coronavírus?""";;;
"30902,@BolsonaroSP,""@Tereza12714527 @aluicm @diegomtalen1 @BolsonaroSP @jairbolsonaro O problema da economia é muito grande!! ";;;
"vá  morrer muito mais pessoas pela falta de dinheiro do estado e das pessoas que pelo corona. Isso é um fato!""";;;
30905,@BolsonaroSP,@BolsonaroSP @jairbolsonaro morram os 4 de corona logo seus CRIMINOSOS ARROMBADOS;;;
30946,@BolsonaroSP,@BolsonaroSP @jairbolsonaro Tem gente morrendo de fome no brasil faz tempo e a culpa não é do corona. Botar o povo na rua só vai fazer as pessoas morrerem d virus ou d fome. Ou d virus com fome mais vao morrer e no final vai ser só um numero na porcentagem de mortos por covid19.;;;
"30950,@BolsonaroSP,""@Antonio74919758 @PORT0_89 Aqui em Manaus o Governador está cogitando fechar a BR 174 e AM 010 p/ circulação de pessoas, somente veã­culos c/ carga. Porém, mts famílias ficarão isoladas e s/ alimentação, aí­ sim ficarão pasSó­veis de adoecer n só pelo Corona, mas por qlq doença. @BolsonaroSP @jairbolsonaro""";;;
"30961,@BolsonaroSP,""@BrasileirodoRi0 @aluicm @diegomtalen1 @BolsonaroSP @jairbolsonaro Perfeito! Mais de 2000 mortes pelo H1n1, e já é a 5a verSó do corona desde os anos 60! Pesquisa lá! Querem comparar a Itália,  que é do tamanho só de um dos nossos estados, com o nosso território. Querem é destruir o pouco das conquistas econã´micas que estávamos conseguindo.""";;;
30975,@BolsonaroSP,@Lucienejs73 @BolsonaroSP coronavírus e com vc;;;
30993,@BolsonaroSP,@BolsonaroSP @jairbolsonaro Corona faça o que for preciso...;;;
"30996,@BolsonaroSP,""@Marciorp010 @tiagoamdiego @atlsoares @BolsonaroSP @jairbolsonaro E quem foi que os dados Só mentirosos.Deixa de ser burro !A mídia faz alarmismo com casos da Itália,e caso a mula não sabia Europa tem clima e densidade demográfica totalmente diferente do BRASIL,foi assim com H1N1 sera assim com CORONA.A gentalha não quer trabalhar e fica de mi""";;;
"31001,@BolsonaroSP,""@DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro Crianças na escola...se infectam e levam o corona para pais, tios, avós...mais rapidamente todos se infectam...criam imunidade...as eventuais mortes serão tratadas como efeito colateral da medida adotada.""";;;
31008,@BolsonaroSP,@BolsonaroSP #bolsonarogenocida  seu Insano mental que o corona te leve para o quinto....@BolsonaroSP;;;
"31033,@BolsonaroSP,""@andrerfranco17 @BolsonaroSP @jairbolsonaro Pra passar corona pra vizinhança toda";;;
;;;
"Que desserviço de ser humano""";;;
"31038,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Eu desejo que toda essa sua família pegue corona e vá  pro inferno. Seus DOENTES, GENOCIDAS!""";;;
"31047,@BolsonaroSP,""@DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro Agora tu pensa nisso bebê? Todos os anos várias, várias não... milhares de gente morre de fome e ninguém fala nada, mas aí­ o corona chega e tu quer alimentar ele? A vai a merda.""";;;
31049,@BolsonaroSP,@BrasileirodoRi0 @diegomtalen1 @BolsonaroSP @jairbolsonaro loucura é todo mundo morrer por causa do coronavírus;;;
31062,@BolsonaroSP,@BolsonaroSP @jairbolsonaro Era melhor ter pego o corona logo pra não falar tanta merda;;;
"31065,@BolsonaroSP,""@gama_gilza @BolsonaroSP @jairbolsonaro Vai pra rua enTá , chupa o cu cheio de coronavírus do seu presidente""";;;
"31068,@BolsonaroSP,""@pseudo_opinante @DanielaOmairi @BolsonaroSP @jairbolsonaro Deixa de ser burro...quantas vezes serãonecessário repetir que  o corona não mata crianças...apenas quem esta no grupo de risco...na verdade vcs sabem disso, querem apenas destilar o ódio de vcs""";;;
"31071,@BolsonaroSP,""@ojasonbrasil @DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro é pq morrer de fome não pode, mas morrer de corona sim. Avisa a ela que milhares de pessoas morrem de fome no Brasil por ano.""";;;
"31091,@BolsonaroSP,""@DanielaOmairi @pseudo_opinante @BolsonaroSP @jairbolsonaro vai todo mundo morrer minha filha, mas vai ser por causa do coronavírus""";;;
"31098,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Só no Brasil tem torcida organizada a favor do coronavírus, muitos está  nos comentários.""";;;
31119,@BolsonaroSP,@BolsonaroSP @jairbolsonaro Bolsonaro Tá com coronavírus e está escondendo o ouro. Olha a cara de condenado do rapaz.;;;
"31131,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Seu pai é muito otário mesmo para chegar em rede nacional às 20:30 da noite de uma terça-feira e falar que coronavírus é uma """"gripezinha ou resfriadinho"""", alfinetar o Dr. Drauzio Varella e falar que a quarentena é uma histeria.""";;;
"31160,@BolsonaroSP,""@vania_schnaider @BolsonaroSP @Antonio58123 @jairbolsonaro Vai tomar no cu, perca Td q tem e morra de corona";;;
"E olha q praga minha pega viu""";;;
31200,@BolsonaroSP,@gama_gilza @BolsonaroSP @jairbolsonaro Vixi a idade q o Corona gosta;;;
"31208,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Ele não testou pro corona, mas com certeza não consegue passar no teste de sanidade mental.""";;;
"31216,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro Vai tomar no cu, perca Td q tem e morra de corona";;;
"E olha q praga minha pega viu""";;;
"31283,@BolsonaroSP,""@BolsonaroSP Passado o problema do coronavírus, poderiamos discutir como dividir o Brasil com um muro maior do que o Trump quer, de um lado a fétida esquerda e de outro nós apoiadores do Presidente, trabalhadores, almejando um brilhante futuro para nossos filhos.""";;;
31373,@BolsonaroSP,@carteiroreaca @BolsonaroSP ta passando a praga do corona virus ta chegando as eleições para prefeito e veriadores esta chegando  os verdadeiros virus estarão nas tvs e nas uras nos carros de som e na sua porta pedindo voto antes de abril acaba os virus irão sai nas ruas pedindo seu voto;;;
31374,@BolsonaroSP,@BolsonaroSP @conexaopolitica Foto irresponsável porque dãoa impresSó de que a pessoa está segurando um medicamento especifico para o corona.;;;
31382,@BolsonaroSP,@jairbolsonaro @BolsonaroSP vejam a diferença: H1N1 em 2009 e Corona em 2020. https://t.co/DjhMIqcAGQ;;;
"31384,@BolsonaroSP,""@BolsonaroSP @OsmarTerra Os diferentes virus apresentam diferentes padrões de contágio.";;;
H1N1 é diferente de corona no que diz respeito ã  transmissibilidade.;;;
"Uns matam mais porque Só mais letais, outros porque se disseminam mais.""";;;
"31394,@BolsonaroSP,""@BolsonaroSP @jairbolsonaro O mundo deve COBRAR a China porque ela não acabou com o coronavírus em 2003.";;;
"Publicado na revista saúde de maio de 2003.""";;;
31431,@BolsonaroSP,@BolsonaroSP boa noite gostaria que veja esse link sobre o corona virus chines é de 12-11-2015 https://t.co/RFNd47WmUM;;;
"31480,@BolsonaroSP,""@BolsonaroSP  Gostaria de pedir algo, como cidadã£ brasileira, que acredito no governo do Presente. Por favor mantenha seus comentários, entre amigos. Pode até ser que tenha vindo coronavírus tenha vindo da China mais agora não o momento de culpar ninguém.""";;;
31502,@BolsonaroSP,@BolsonaroSP Passado o problema do coronavírus haverá uma grande discusSó sobre impeachment.;;;
"31520,@BolsonaroSP,""@KenniaTrevizani @BolsonaroSP @jairbolsonaro Eu saio com a minha família toda, com corona mesmo!""";;;
"31542,@BolsonaroSP,""@0dDel @BolsonaroSP Ele falou hoje que vai distribuir 10 bilhões de testes de corona. A população mundial 7, 7bilhões. Ele nem sabe o q fala. Só desinforma. Mente o tempo todo""";;;
31554,@BolsonaroSP,@BolsonaroSP Cadê o Queiroz ? já pensou o Queiroz morre de corona.;;;
"31562,@BolsonaroSP,""@BolsonaroSP Bananinha, a micheque sumiu pq é uma das 2 infectadas cujo nome não foi divulgado pelo hospital das forças armadas, juntamente com o capiTá  corona?""";;;
"31568,@BolsonaroSP,""@Hugopa_rj @WillianChrist_ @BolsonaroSP @OsmarTerra O mundo inteiro é comunista, OMS é comunista, só capitalista Tá se dando bem na pandemia, exemplo os EUA q agr Tá na eminência de liderar o ranking do corona""";;;
"31572,@BolsonaroSP,""@WillianChrist_ @Hugopa_rj @BolsonaroSP @OsmarTerra EUA, o novo epicentro do corona, eles está  certinhos ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ qndo acho q essa gadaiada n consegue ser mais burra, eles conseguem surpreender""";;;
"31584,@BolsonaroSP,""@BolsonaroSP @lusi_moes @OsmarTerra Se Vc ler.A tal TERAPIA DE HEMOTERAPIA.Dizem que fortaléce a https://t.co/ouaQ1bHC6Wé relato de alguém que estaria com o tal CORONA,fêz uso da mesma e foi curádo.Não custa em OFF,especular.BOA Só“RTE PRA TODOS Nã“SSSSSSSSSSSSS""";;;
31612,@BolsonaroSP,@BolsonaroSP @OsmarTerra Foi secretário de um governador que queria extinguir onde hoje é feito os testes de coronavírus. Da pra ver que ele sabe bastante de saúde e administração.;;;
"31625,@BolsonaroSP,""@jairbolsonaro não atestarãopositivo para o corona.";;;
Não sejam estúpidos!;;;
Ela atestarãopositivo para febre aftosa;;;
Bem como a Micheque, @BolsonaroSP @FlavioBolsonaro  e o @CarlosBolsonaro ;;;
"E o caçulinha com cara de anêmico.""";;;
"31638,@BolsonaroSP,""@BolsonaroSP a gripe mata mais de 500 mil pessoas por ano no mundo, mesmo existindo vacinas e tratamentos. E nem por isso o mundo parou. Essa corona-histeria é totalmente desproporcional. Cuide-se das pessoas com risco e o resto vai trabalhar. https://t.co/3ncokbs3w0""";;;
31645,@BolsonaroSP,@BolsonaroSP @AllanGarcs1 Teu pai com corona...daqui a pouco é vc;;;
"31660,@BolsonaroSP,""@WillianChrist_ @Hugopa_rj @BolsonaroSP @OsmarTerra israel EHSHUAHEU e os eua é epicentro do corona agora";;;
;;;
"mas Tá certa a dupla de deputado pateta ali""";;;
31685,@BolsonaroSP,@BolsonaroSP @OsmarTerra Vamos pedir o dinheiro que o governo repassa as emissoras de Tv para combater o coronavírus pois já está  lucrando muito quem sabe assim a gravidade acaba vai ser só uma gripe comum;;;
"31702,@BolsonaroSP,""@sErjioMiroo @BolsonaroSP @OsmarTerra A OMS  acreditou no estudo da China que dizia que o corona não passava para humanos, depois dessa ainda querem ter credibilidades, e se você pesquisar, vera que na China houve o maior numero de expulSó de jornalistas desde a era de Mao.""";;;
31710,@BolsonaroSP,@BolsonaroSP teu pai Tá com corona né?;;;
31726,@BolsonaroSP,@BolsonaroSP @OsmarTerra Por favor quem vir espalhe esse vÍdeo o mais posSó­vel Trump vai acabar com a quarentena em duas semana . Ajude Só Paulo a ter um futuro a não quebrar a não sair dessa corona neura pra encontrar miséria fome e as doenças geradas pela pobreza. Nos deixem trabalhar!;;;
"31747,@BolsonaroSP,""@BolsonaroSP ";;;
@CarlosBolsonaro ;;;
@FlavioBolsonaro ;;;
@jairbolsonaro ;;;
Sugiro q tds aqueles q alegam q haverá recesSó extrema p causa do corona voltem a trabalhar.;;;
há vagas em vários lugares, pois mts brasileiros está  parados.;;;
