,usuario,texto;;;
"4675,@RodrigoMaia,""@camaradeputados @RodrigoMaia Esse LIXO falando e o SATANÃS cagando é a mesma MERDA, o Brasil precisa se livrar desses corruptos, STF e legislativo e o SENADO FEDERAL, tem que ser exterminado, ";;;
"Cadê as forças armadas? Para conter milhões roubados NESSA pandemia do Coronavírus! https://t.co/4O76yfJjZV""";;;
"4676,@RodrigoMaia,""@camaradeputados @RodrigoMaia Até agora é votaram, estão esperando acabar o corona pra ficar com a grana""";;;
4763,@RodrigoMaia,@RodrigoMaia @luizlaurofilho Ele morreu de Infarto neh ou vai colocar essa também na conta do Coronavírus.;;;
4766,@RodrigoMaia,@RodrigoMaia @luizlaurofilho Espero que é entre na estatística de corona viros.;;;
4832,@RodrigoMaia,@RodrigoMaia @luizlaurofilho Já colocaram na conta do coronavírus a morte do deputado?;;;
"4835,@RodrigoMaia,""@Anitta @ArthurLira_ @MajorVitorHugo @ArnaldoJardim @efraimfilho @Baleia_Rossi @pauloganime @AcacioFavacho @carlossampaio_ @joicehasselmann @jhonatan_djesus @ZeSilva_ @RodrigoMaia TODA ESSA MOBILIZAAÇÃO É IMPORTANTE ";;;
;;;
ACHAM QUE POR CAUSA DO CORONA VÃO APROVAR AS COISAS SEM O POVO SABER ;;;
;;;
"ESTAMOS DE OLHO CONTRA O PL DA GRILAGEM""";;;
"5031,@RodrigoMaia,""@Entao74731297 @yasmin_costa93 @RodrigoMaia @luizlaurofilho Corona, gente ignorante e estupida sempre culpa o Presidente por tudo que acontece.""";;;
"5129,@RodrigoMaia,""@dinigros @davidmirandario @RodrigoMaia o desastre econômico é inevitável com ou sem impeachment, diante das atuais circunstâncias que o corona impôs. o que é dá mais é pra esse homem ficar lá com tudo o que pesa contra ele, usando dos órgãos públicos pra tirar a familícia dele da reta.""";;;
"5230,@RodrigoMaia,""@RodrigoMaia @MarceloFreixo Recomenda????";;;
Vou recomendar pra Vc liberar o fundão pra combater o corona. ;;;
"Marcelo freixo é lixo""";;;
5262,@RodrigoMaia,@RodrigoMaia Tem que ter uma demanda forte pelo adiamento das eleições para que serve esta bosta colocarmos mais ladrões lá dentro então pode adiar aliás libera o fundo eleitoral e Partidário para o combate ao Coronavírus eleições sem dinheiro público é o mais certo seu hipócrita;;;
"5296,@RodrigoMaia,""@GeorgMarques @SF_Moro @RodrigoMaia Daqui a pouco um fanático desse pega uma arma entra num hospital, e tá feita cagada, em sua luta imaginaria contra os profissionais da saúde comunistas que querem derrubar o Messias com a mentira do Coronavírus...""";;;
"5326,@RodrigoMaia,""Bolsonaro só continua presidente do Brasil porque @RodrigoMaia é o próprio @STF_oficial são fracos, por muito menos @dilmabr foi tirada do poder. Brasil está com Coronavírus no poder executivo, só é aplicam o teste e aplicam os remédios certos""";;;
5375,@RodrigoMaia,@RodrigoMaia @MarceloFreixo E aí vai votar quando o Fundão para o Coronavírus?;;;
"5478,@RodrigoMaia,""@ShaulinhoPalom @GeorgMarques @SF_Moro @RodrigoMaia O corona vai parar em algum momento essas pessoas! Infelizmente ele é real, nós sabemos e muitos deles já estão sentindo na pele! Mantemos a calma, pq é temos o que esperar dos nossos representantes! #fiquebem #FiqueEmCasa""";;;
5513,@RodrigoMaia,@GeorgMarques @SF_Moro @RodrigoMaia Corona atacaaaarrrr!!!!!;;;
5530,@RodrigoMaia,@RodrigoMaia @MarceloFreixo O projetozinho comunista da esquerda faliu. Bolsonaro é so o começo do fim de vcs. Vão entrar pro lixo da história. Nem com o golpe do corona ele cai. Os militares já tomaram o poder e vcs nem notaram. Está uns 20 anos na frente da esquerdalha. Rss;;;
5545,@RodrigoMaia,@GeorgMarques @SF_Moro @RodrigoMaia o cidadão de bem á uma praga pior que o corona;;;
"5623,@RodrigoMaia,""@RodrigoMaia Ele deveria está secibilizado com as famílias dos mortos pelo Coronavírus que ele negligenciou.";;;
    é seja cúmplice dele.;;;
"#forabolsonaro""";;;
"5719,@RodrigoMaia,""@RodrigoMaia @MarceloFreixo ONDE ESTAVA VC,QUE  CRITICA TANTO BOLSONARO, QDO ELE DECRETOU ESTADO DE EMERGÊNCIA, SOBRE O CORONA, NO DIA 04/02/2020";;;
??;;;
"#ForaMaia https://t.co/At5btoWtmZ""";;;
5779,@RodrigoMaia,@RodrigoMaia @MarceloFreixo Sr Rodrigo Maia... Se é protocolar abertura dos processos na câmara contra o Bolsonaro... Vai ser conivente com as mortes pelo Coronavírus no Brasil... Vai fazer como Pilatos? Lavar as mãos de sangue?;;;
5888,@RodrigoMaia,@Claudio17807821 @Daniela05079562 @RodrigoMaia Cuidado maluco. Teve muito doido como vc que brincou com o Corona e já partiu dessa. Vc é grupo de risco. Obeso.;;;
5925,@RodrigoMaia,@RodrigoMaia @MarceloFreixo Poxa! O Brasil em meio a maior pandemia de Coronavírus e o Sr. perdendo tempo em ler entrevista de viciado em drogas ilícitas e ainda por cima postando essa besteira. O que o Sr tem a fazer é parar de boicotar o governo e parar de foder o povo brasileiro!;;;
5934,@RodrigoMaia,@RodrigoMaia @MarceloFreixo SEU ADVOGADO MANDA LEMBRANCAS ENQUANTO CURTE O CARNAVAL E TOCA SAXOFONE. ELE NAO PEGOU coronavírus é? NUNCA VI UM SUJEITO PRA GOSTA TANTO DE CARNAVAL...;;;
5943,@RodrigoMaia,@RodrigoMaia @MarceloFreixo Maia e Freixo poderiam dialogar sobre esse governo fraco do Capitão Corona e encontrar um caminho para nos livramos logo e é ter que esperar 2022.;;;
"5947,@RodrigoMaia,""@heypredo @MauroVelascos @nagbarros @NacProgressista @RodrigoMaia @MarceloFreixo @cirogomes @MarinaSilva @alessandromolon @FlavioDino é adianta pra eles o dólar só esta alto assim por causa do corona, a instabilidade polílica que o PR cria n interfere em nadinha""";;;
"5963,@RodrigoMaia,""@ArianePratti @VillaMarcovilla @RodrigoMaia Minha mãe pegou essa merda de vírus chinês dentro de casa. Essa desgraça de vírus vai continuar por um bom tempo, é adianta. Depois do Corona vão vir outros. A China vai largar mais vírus por ai. Aguarde. Vai entrar entrar um novo ministro. Estou positiva quanto a ele.""";;;
"5969,@RodrigoMaia,""@camaradeputados @RodrigoMaia Nós estudantes queremos a redução do valor da mensalidade em pelo menos 30%, em virtude da enorme redução dos rendimentos auferidos em virtude da pandemia do Coronavírus.""";;;
"6021,@RodrigoMaia,""Cadeia para governadores e prefeitos e deixem de ser idiotas povo,se cuidem  e a vida continua,vão morrer de fome e coronavírus!Aff @wilsonwitzel @jdoriajr @RodrigoMaia ";;;
"Crime!! https://t.co/AyAo7jqIz1""";;;
6066,@RodrigoMaia,@RodrigoMaia @MarceloFreixo E o fundao ? Vai para o combate ao corona ou é ?;;;
"6114,@RodrigoMaia,""Os nossos polílicos que foram infectados pelo Coronavírus, poderiam relatar qual tratamento foi utilizado?";;;
"@davialcolumbre @RodrigoMaia @jdoriajr @jairbolsonaro @minsaude""";;;
6295,@RodrigoMaia,Tivemos 60 dias para debater o Corona e fomos incompententes! Perdemos a vantagem em relação a Europa e aos EUA. O desastre aqui já tá feito ou você acha que 800 mortos por dia normal ? Agora é partir para o impeachment é tirar esse verme antes do final do ano. c/c @RodrigoMaia https://t.co/k5B9RXJ4tN;;;
6308,@RodrigoMaia,@RodrigoMaia @USAmbBR E ontem foi pagar pau pro @jairbolsonaro . Tomara q é pegue o corona;;;
"6334,@RodrigoMaia,""@RodrigoMaia 13.000 mortos, um presidente sem capacidade nenhuma pra ajudar combater a crise do Coronavírus e o Sr. está se preocupando com reforma tributária. Isso que é prioridade!""";;;
"6455,@RodrigoMaia,""@RodrigoMaia Pq vcs também já que falam para as pessoas ficarem, em casa passando fome pq, vcs da Câmara é fazem um corte geral no salário de todos parlamentares já que vcs são gostos desnecessário nesse momento no até acabar essa crise Coronavírus ?""";;;
6585,@RodrigoMaia,@marcofeliciano @jairbolsonaro @RodrigoMaia Esperando sair a notícia que encontraram um galpão cheio de produtos e remédios para combater o coronavírus escondidos em São Luís ..;;;
6674,@RodrigoMaia,@VillaMarcovilla Acorda @RodrigoMaia toca logo esse impeachment! Vai esperar acabar a quarentena pra ver 4 milhões na ruas pedindo impeachment. Seja patriota Bolsonaro está a mando de uma ideologia insana e agora quer receitar remédio para todos os doentes com Coronavírus.;;;
6681,@RodrigoMaia,@Flaviacci @RodrigoMaia @USAmbBR Com este â€œcomandanteâ€ alucinado é criaremos condições para recuperar nossa população e nem a nossa economia. Pense no Brasil @RodrigoMaia e aceite um processo de impeachment. É traumático sim! Mas qual será o trauma menor? Continuarmos com o Capitão Corona? Pelo ğŸ‡§ğŸ‡·;;;
6682,@RodrigoMaia,@Flaviacci @RodrigoMaia @USAmbBR Com este â€œcomandanteâ€ alucinado é criaremos condições para recuperar nossa população e nem a nossa economia. Pense no Brasil @RodrigoMaia e aceite um processo de impeachment. É traumático sim! Mas qual será o trauma menor? Continuarmos com o Capitão Corona? Pelo ğŸ‡§ğŸ‡·;;;
6712,@RodrigoMaia,@RodrigoMaia Derrube essa MP criminosa que blinda os agentes públicos no caso o PR na guerra do corona!;;;
"6714,@RodrigoMaia,""@Fernandol17_ @Gilsonmgar @psolsaude @davidmirandario @RodrigoMaia O covid abrevia a vida de pessoas com problemas cardÃ­acos, então uma pessoa que viveria ate décadas com problemas, mas tomando sua medicação regulamente, morre em tempo recorde devido ao corona. Mas o cego diz que é infarto simplesmente, mesmo que a pessoa tenha outros sintomas!""";;;
"6716,@RodrigoMaia,""@Ca16cfCarlos @Bot_Corona_V @jairbolsonaro @TeichNelson @RodrigoMaia Esse aí provou está indiferente da situação, a pouco @jairbolsonaro disse: â€œVoltamos a namorar. Está tudo bem com @RodrigoMaiaâ€. Vale lembrar que ele era tratado até com intimidade nas conversas como â€œBolinhaâ€ e teve o apoio do presidente na reeleição a Presidência da Câmara...""";;;
"6723,@RodrigoMaia,""@RodrigoMaia O seu bosta tá claro que o Bolsonaro tentou obstruir a justiça e além disso tá mantando os brasileiros sem fazer nada contra o Corona, se fosse a Dilma já tinham entrado com impeachment né seus cagão sem bolas""";;;
"6748,@RodrigoMaia,""@CarollasLacerda @Neto821 @deltanfalconi @ativosocial @RodrigoMaia Mas os governadores que são responsáveis pela grande maioria das ações contra o Coronavírus, logo a culpa é é do Bolsonaro""";;;
"6773,@RodrigoMaia,""@boliviazica @RodrigoMaia @boliviazica  o @RodrigoMaia  nao liga. Desde wue o centao principalmente  o Dem gsnhe cargos , elr nso liga ver o eltiyp ser negligente com o Corona""";;;
"6774,@RodrigoMaia,""@boliviazica @RodrigoMaia @boliviazica  o @RodrigoMaia  nao liga. Desde wue o centao principalmente  o Dem gsnhe cargos , elr nso liga ver o eltiyp ser negligente com o Corona""";;;
"6777,@RodrigoMaia,""Isso é tão preocupante , penso que vou morrer de qualquer jeito , se é for pelo Corona vai ser pelo Regime Militar que está mais perto que nunca. @RodrigoMaia você é a nossa esperança e vai jogar ela pelo ralo também ? #BolsonaroGenocida #ImpeachmentdoBolsonaroURGENTE #estudioi""";;;
6787,@RodrigoMaia,@lf_roriz @RodrigoMaia tô achando que a única salvação é o corona levar mesmo.;;;
"6791,@RodrigoMaia,""@RodrigoMaia Você está disposto a segurar todas as mortes que estão por vir? O presidente de recusa a tomar uma postura descente contra o Coronavírus, e o senhor se recusa a votar o impeachment.Tudo de ruim que está por vir será culpa sua por manter ele no poder, está preparado?""";;;
"6811,@RodrigoMaia,""@boliviazica @RodrigoMaia Tá esperando a população sair na rua pra protestar, pegar corona e morrer""";;;
"6829,@RodrigoMaia,""@RodrigoMaia simbora correr com esse processo de impeachment aí antes que só tenha cadáveres pra governar, sejam por mortes de corona sejam por mortes de cloroquina""";;;
"6836,@RodrigoMaia,""@RodrigoMaia tu ta esperando o que? ";;;
Tem medo da famílicia? ;;;
Nao tem mais discurso apaziguador é hora de tirar o Bolsonaro antes que todos morra de Corona e de fome! ;;;
"#ForaBolsonaro""";;;
6850,@RodrigoMaia,Hey @RodrigoMaia é é o momento de impeachment pois o esforço tem que ser direcionado ao combate do corona? Mas se eu te disser que o pr tá cagando pra doença e que ela cause grandes problemas mesmo?;;;
6869,@RodrigoMaia,@RodrigoMaia Suspenda também as eleições e repasse o fundão da vergonha eleitoral para o combate ao novo Coronavírus.;;;
"6906,@RodrigoMaia,""@RodrigoMaia Vai prejudicar todos por conta de alguns.";;;
O estrago do corona ja afetou o ano letivo de 2020. Nao justifica parar. Pode se dar oportunidade para os que possuem condiçoes.;;;
"Brasil é sempre assim, sempre se prejudica uns pq outros estão prejudicados.""";;;
"6956,@RodrigoMaia,""@jairbolsonaro @policiafederal Vai para o inferno!!!! Genocida!!!! Comprador de cloroquina!!! O que VAI fazer??? Enfiar GUELA abaixo do povo? Deve ser, tanto faz morrer de corona ou de ataque ao coração pra vc!! @RodrigoMaia Sempre vou te odiar por isso!! Ã‘ perdoo quem votou neste traste na minha família""";;;
"7021,@RodrigoMaia,""@LekkoMr @ElaineS62885600 Ontem no Planalto, @jairbolsonaro abraçou @RodrigoMaia e cuspiu nele partículas de gosma corona. São dois doentes. #ImpeachmentdoBolsonaroURGENTE""";;;
7027,@RodrigoMaia,@RodrigoMaia Igual a sensibilidade dele com mais de 800 mortos por dia por Coronavírus? Igual a marca de 200 mil casos da gripezinha dele? Ou ao número de mortos totais que já passa de 13 mil? Se ele é se importa com isso irá se importar com os estudantes??;;;
7040,@RodrigoMaia,@MagalhaesW1 @RodrigoMaia Coronavírus mudou de nome kkkkkkk;;;
"7092,@RodrigoMaia,""@Andrari26031706 @RodrigoMaia Engraçado foi ver Bolsonaro abraçando o Maia para passar Coronavírus, ele é presta. Até o vírus é aceita o presidente, da negativo, que merda.""";;;
7323,@RodrigoMaia,@camaradeputados @RodrigoMaia Até agora o congresso fez alguma doação para as campnhas do Coronavírus?;;;
"7356,@RodrigoMaia,""@camaradeputados @RodrigoMaia Logo os campeões do corona serão os US e o Brasil. A demissão do Mandetta foi um ato de insanidade. O Mandetta estava super entrosado, super motivado, tiram ele e colocam no seu lugar o """"soneca"""". A  China provou que o covid-19 pode ser controlado, é  seguir o exemplo dela.""";;;
"7447,@RodrigoMaia,""@VEJA @radaronline Que valor insignificante perto da verba partidária, que segundo @RodrigoMaia faz nem cosquinha pra auxílio no combate ao corona! Vou nem me prontificar a falar o que sinto, e me retiro em silêncio! #Fé""";;;
7552,@RodrigoMaia,@camaradeputados @RodrigoMaia O melhor combate ao Coronavírus será nas eleições!;;;
"7710,@RodrigoMaia,""@valoreconomico @Lukmi10 Caos está agora com a guerra biológica do Coronavírus, matando em massa! @RodrigoMaia tá tentando mudar de assunto, você só sabe repudiar e pensa que isso já é suficiente, tá na hora de fazer valer o seu salário pago pelos nossos impostos! #ImpeachmentdoBolsonaroURGENTE""";;;
7806,@RodrigoMaia,@OGloboPolitica @RodrigoMaia Bota na conta do Corona.;;;
"8042,@RodrigoMaia,""@RodrigoMaia Merecem todo respeito, mas é recebem, principalmente do presidente da câmara #ForaMaia ! Se respeitasse realmente, no mínimo haveria aprovado o uso do Fundão no combate ao Coronavírus! Muita hipocrisia! O Brasil espera ansiosamente sua saída do congresso! #corona #enfermeiros""";;;
"8083,@RodrigoMaia,""@KennedyAlencar @RodrigoMaia em nome de quais interesses o impeachment ainda é foi iniciado? A conta das vílimas do corona está batendo na sua porta. é demore mais, há vidas em jogo!""";;;
8095,@RodrigoMaia,@RodrigoMaia VAI GASTAR DINHEIRO NO COMBATE AO CORONA N DANDO DINHEIRO PROS RURALISTAAAAAAAAAS;;;
"8130,@RodrigoMaia,""@RodrigoMaia Melhor homenagem e respeito a enfermagem na qual com muito orgulho eu me incluo, e pautar o impeachment do capitão genocida corona.""";;;
"8297,@RodrigoMaia,""@_hugst @RodrigoMaia exatamente! ";;;
isso só prova que mesmo que todas as provas sejam evidenciadas a câmara vai segurar isso ao máximo.;;;
e digo mais, sabe pq?! ;;;
"pq ninguém quer segurar a bomba do corona, se tudo der errado eh culpa do bolsonaro e ngm vai querer segurar essa bomba!""";;;
"8322,@RodrigoMaia,""@RodrigoMaia seu cuzao fdp bunda mole, se fosse o PT ne já estariam votando, seu genocida filho da puta espero que o corona te pegue e  leve vc pra bem longe daqui vagabundo, só que saber do dinheiro que entra no seu bolso ne https://t.co/T0yINOnLgc""";;;
8351,@RodrigoMaia,Já saíram as notas de repúdio ao que foi dito na reunião do Capitão Corona @STF_oficial @RodrigoMaia @davialcolumbre ?????;;;
"8363,@RodrigoMaia,""@o_antagonista Este @RodrigoMaia é contra o Brasil, as mortes dos brasileiros pelo corona irão cair no colo dele por é ter atitude e mudar o rumo do Brasil.""";;;
