,usuario,texto;;
7453,@g1,@g1 Eu queria saber o que isso influencia no combate ao coronavírus ou na política. Até agora não entendi.;;
7456,@g1,@g1 G1 eu oro todo dia pra que esse senhor pegue corona ğŸ¥º;;
7458,@g1,@g1 Ele e himune ao coronavírus kkkkkkk esse e forte mesmo;;
7475,@g1,@g1 O Capitão Corona ataca novamente!!! https://t.co/FsfYindOxp;;
"7480,@g1,""@g1 Go, corona!""";;
"7484,@g1,""@g1 se bolsonaro fosse inteligente teria decratado lockdown completo no país por 40 dias, quem tava com o corona ia se curar e quem não tinha, não ia pegar. Pronto, no início desse mes já teriamos voltado ao normal, mas ficar nessa de abrir aqui, ceder ali, só piora a situação""";;
"7487,@g1,""@VanilaChinni @g1 Mas entendamos que a política, nesses casos, não podem ser entendidas como uma linha reta. Não é ou fome ou Corona. O governo tem que assegurar os direitos bísicos da população, o gov tem que garantir que ninguém morra de fome e nem de Covid, não escolher, se não, pq um governo?""";;
"7494,@g1,""@g1 Gente esse ano não ta para essas coisas não, ai acabamos com o corona daqui uns dias, ai vem a praga viking!""";;
"7495,@g1,""@g1 Sem trabalho não há VIDA digna, só há miséria";;
Míséria leva a morte;;
;;
Só conheço 1 q foi a óbito pelo corona, mas conheço 2 q já tiraram as suas vidas ao se verem desesperançosos com terem tirado seu meio de subsistência;;
;;
"Tenho cá para mim q Trabalho e Saúde caminham juntos""";;
"7498,@g1,""@g1 Um cara na TL perguntou e vou responder aqui:";;
- Qtos eu conheço q pegaram a Corona ? ;;
- Qtos eu conheço q ficaram sem renda, a míngua ?;;
;;
"Poucos pegaram Corona e 1 sei q veio a óbito (dos q conheço), porém são muitos q estão no desespero pq fecharam seus negócios(fonte de renda)""";;
"7502,@g1,""@g1 @RnLPilots rlx man, se tu pegar corona tu poder fazer em outra data ai ta safe""";;
"7542,@g1,""@g1 Tá livrando ele mesmo, porque é isso que ele é em relação ao corona: omisso!""";;
"7548,@g1,""@g1 FOI TUDO BALELA, DEU UMA QUE TAVA COM O VÃRUS, SÃ“ PARA SE GABAR E TIRAR ONDA, QUE O CORONA É APENAS UMA GRIPEZINHA.""";;
7551,@g1,@g1 É o coronavírus ğŸ¦ ;;
"7560,@g1,""@g1 A única coisa que desejo a vcs que defendem esse irresponsável , lunático é que alguém da família de vcs peguem coronavírus para vcs acordarem e pedi pinico. Ignorantes.""";;
7584,@g1,@g1 nem o corona quer ele;;
7590,@g1,@g1 coronavírus tem medo de pegar Bolsonaro isso sim;;
7591,@g1,@bernardopkuster @g1 O jornaleco @Estadao agora quer exames de anticorpos para saber se o presidente  já teve o corona! Daqui a pouco vão exigir o exame de DNA pra saber se ele é ele mesmo ou não!;;
7595,@g1,@g1 Nem o coronavírus quer essa praga;;
"7605,@g1,""@g1 porra, que decepção!!!! mas ainda confio no corona!!!!!!!!!""";;
7610,@g1,@andre_rochadel @g1 Leonardo é tão ridículo q numa dessas lives disse q prefere morrer transando do q tossindo fazendo referência ao corona...;;
7614,@g1,@g1 Então!?!?!? lá a Corona tá em falta devido ao corona?;;
7627,@g1,@g1 nem pra isso o corona presta;;
"7643,@g1,""@g1 Politica do corona,uma mentira pra quebrar o País,é vcs a escória dos jornais ajudando.""";;
7683,@g1,@fatooufake @g1 Alho cru ótimo contra o corona... come q ninguém chega perto kkkk;;
"7688,@g1,""@alves_halex @g1 Pois é, e em dois meses e meio de pandemia no Brasil O Corona já mata entre 20% e 25% desse valor diariamente, obs: outras causas de morte também aumentaram por conta da crise na saúde, como a SRAG que no ano todo de 2019 causou 5.830 morte e em 2020 já causou 5.580, em 5 meses.""";;
7692,@g1,@g1 Nem o corona quer esse bicho ruim;;
7717,@g1,@antono_as @g1 Exatamente. A cloroquina é usada no tratamento de outras doenças mas pra corona ela não é eficaz.;;
7727,@g1,@FaustoPB @MonicaR51489974 @g1 Ela é o próprio coronavírus disfarçado de gente!;;
"7732,@g1,""@fatooufake @g1 No vídeo não fala que tomar a vacina vai pegar o coronavírus , diz que o sistema imunológico fica debilitado e. Suscetíveis a pegar o vírus !""";;
7739,@g1,@g1 Ele é o próprio corona;;
7748,@g1,@g1 Até o corona quer distância dessa praga;;
"7750,@g1,""@g1 Tá então o Corona ainda tem uma chance, vai lá seu vírus dos demônios pode fazer seu trabalho""";;
7759,@g1,@g1 Ué mas os jornais da esquerda como o @Estadao @folha e @UOL disseram que ele saiu as ruas e pegou o corona e está infectando o Brasil inteiro ğŸ¤”ğŸ¤”ğŸ¤”ğŸ¤” ...;;
"7779,@g1,""@g1 Poxa corona, eu tava contando com vc""";;
"7798,@g1,""@g1 É @jairbolsonaro, é ovni, é Corona, é vespa, e vulcão. O que mais trará desgraça pro mundo? https://t.co/Vsf4ebouMJ""";;
"7808,@g1,""@g1 Será que essas vespas tem alguma relação com o novo coronavirus? ";;
"Sei lá, morte, corona veio a Ásia e a vespa é asiática.""";;
"7810,@g1,""@coroteago @zlostdepressive @WillowJalapeno @g1 estou desinformada! trabalho há 29 anos com 22 médicos, e estou na ativa, inclusive 2 médicos ficaram com corona e fizeram uso da cloroquina e estão muito bem! e fim de papo""";;
7835,@g1,@g1 Nem o Corona quer essa praga!!! Rsrs;;
"7836,@g1,""@g1 Já bastava o corona, agora vem esse inseto filho da puta""";;
"7843,@g1,""@g1 se deu negativo ainda pode ser contaminar, corona contamos contigo pra fazer seu trabalho ğŸ¤""";;
"7847,@g1,""@g1 Mas foi de coronavírus, né G1?""";;
7849,@g1,@g1 Ahhhh...corona na abelha asiática?;;
"7851,@g1,""@g1 Imaginando essa vespa chegando no Brasil, assim que o coronavírus passar.""";;
7863,@g1,@g1 ainda temos chance então! coronavírus FAÇA O QUE FOR PRECISO!!;;
7868,@g1,@g1 @ana_campos25 e vamos de corona vairus;;
7883,@g1,@g1 Né o coronavírus quer dele ğŸ˜‚ğŸ˜‚;;
"7884,@g1,""@VimTeCobrarViu @g1 Ele foi obrigado a entregar pelo STF , ele nao entrego pra abafar nada, ai o resultado da negativo e vcs ficaram 1 mes brigando pra saber se ele tinha corona!""";;
"7888,@g1,""@DanogoDintas @canabinho @g1 Ciência nao é feita por especialistas, é feita por métodos. Especialistas podem fraudar. Métodos podem ser comprovados por qualquer um. Quero ver Bolsonaro se submeter a testagem de memória celular para os anticorpos do Corona, garantindo a neutralidade e transparência.""";;
"7895,@g1,""@gabrielmgat @g1 Esse coronavírus é muito fraco, pois ele não apresentou nenhum sintoma, todos os dias estava dando entrevista""";;
7897,@g1,@Wilsonjr_0 @g1 O único povo que eu vejo contra isolamento social e a favor do corona é os 'cidadaos de bem'ğŸ‘‰ğŸ»ğŸ‘‰ğŸ»ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·;;
7900,@g1,@HugoGloss @g1 Corona vc me prometeu;;
7901,@g1,@g1 O coronavírus é ele mesmo.;;
7903,@g1,@HugoGloss @g1 Nem o corona quer esse traste!;;
"7913,@g1,""@HgaPedro @RicardoSgarabo1 @g1 Desculpa, o correto são 12.635 mil pessoas mortas por coronavírus!";;
"Ou seja, MAIS... de 11 mil pessoas. Valeu!""";;
"7914,@g1,""@soysabrina_j @Alexand52406779 @g1 Bando de ignorante ne? Meu tio morreu semana passada de Covid-19 e minha melhor amiga tá internada com corona tbm! E esses fdps indo malhar pra ficar """"monstros"""" ! FIQUEM EM CASA E MALHEM EM CASA SEUS ARROMBADOS""";;
"7916,@g1,""@revercontra5a0 @brbscaio @smjjs_ @g1 Não, mudamos o status de pedir o exame para pedir que ele pegue o corona e dps o próprio dizer que é só uma gripezinha devido ao seu porte atlético. ğŸ˜‰""";;
"7917,@g1,""@VimTeCobrarViu @g1 cara, precisa mudar a chave, elenao nao deu certo, fogo na amazonia nao deu certo, teste do corona nada, moro ia derrubar a república nada tbm.. pensa outros motivos agora ou espera a próxima eleiçao rsrsrsrs""";;
"7918,@g1,""@g1 Esse Lúcifer aí­ tem o corpo fechado, não é possível, foi facada, corona..""";;
"7920,@g1,""@n_atara @g1 Corona, este é o teu momento e faça sua parte!ğŸ˜""";;
"7924,@g1,""@_delrioz @willoferreira @g1 As pessoas queriam saber se ele tinha corona não por birrinha, e sim pq o desgraçado se esfregava nas multidões, espirrava na mão e pegava em velhinho, E TUDO ISSO SEM MASCARA.""";;
7925,@g1,@g1 Kkkkk homem brabo pega corona não antis;;
7928,@g1,@g1 O Corona vendo que ele não está imune e pode ser infectado https://t.co/j71ZFQl0Rg;;
"7932,@g1,""@Osincerorj2 @g1 Torcida corona  !!!";;
"Mau caratismo da Imprensa desesperada e cúmplice da corrupção!!!""";;
7935,@g1,@luizaranngel @g1 Esse cara é tão ruim que o corona deve pensar que se entrar nele morre na hora...;;
7936,@g1,@g1 olha a oportunidade aí­ corona leve esse infeliz;;
7938,@g1,@g1 Fiquei feliz porque agora sabemos que o corona ainda tem chance de matar;;
"7939,@g1,""@g1 Um lado meu quer acreditar que nem o Corona quer entrar nesse lixo, o outro fica revoltado por ele n ter pego pra sentir no cu oq muitos estão sentindo.""";;
"7940,@g1,""@DanogoDintas @SynaraLeite @g1 Simmm, deu negativo, super ok. Mas pq demorar na entrega? Pq o 04 falou na live de jogo que teve corona e era uma gripezinha? Desculpa, mas são coisas q um exame negativo não explica e sim multiplica os questionamentos, entende?""";;
"7942,@g1,""@g1 Corona, olha aí­, deu negativo em! Vai fazer nada não? Eu não deixaria por isso mesmo""";;
"7943,@g1,""@RicardoSgarabo1 @g1 Na boa, não é mi mi mi. EU ESTAVA, pode me critica. E não é questão política, o cara literalmente caga pra todo mundo, gente morrendo de tonel, e esse filha da puta tirando onda de jet? Tá maluco? A morte dele eu não queria, mas que ele tomasse um susto pegando corona, sim!""";;
7947,@g1,@g1 Só mostra que nem o corona quer esse lixo!!!#ForaBolåonaro;;
7950,@g1,@g1 O coronavírus chegou no Bozo e morreu com o tamanho da radioatividade https://t.co/vyXymihxnA;;
7951,@g1,@g1 nem o corona quer ele;;
7957,@g1,@g1 o corona segue decepcionando;;
7960,@g1,@g1 Sinal que o corona pode pegar ele ainda. Amém;;
7961,@g1,@g1 Nem o corona quer;;
"7967,@g1,""@NiltonManoelJ @SusaneSantos20 @g1 Tio, não me chama de amiga, não sou sua amiga.";;
"E continua se cuidando mesmo, corona tá a solta por aí­! https://t.co/MPsK9ikQFq""";;
"7980,@g1,""@AfonsoRaimundo7 @g1 Constituição. Pelo menos, os Governadores estão tentando fazer alguma coisa, seguindo as orientações e tentando desacelerar o avanço do corona. O momento de cada político vai chegar e a justiça será feita, isso é garantido.""";;
7986,@g1,@g1 Se morrer é corona?;;
8008,@g1,@g1 Problemas renais mas vai contar com coronavírus;;
"8011,@g1,""@g1 Tivemos o mundo de antes da pandemia do coronavírus,e teremos o pós coronavírus. Muitas coisas vão mudar,p/sempre...""";;
"8019,@g1,""Acordei esperando alguém tweeter um link do @g1 com a notícia de que acharam a vacina para a cura do Corona, CADEEE?""";;
"8032,@g1,""@jcmachadorj @JosemarAraujo1 @g1 @jairbolsonaro Não lembro... mas foi antes desse negocio de corona começar.";;
"Mas posso estar enganado tbm.""";;
"8081,@g1,""@endocitoso @drz_VM01 @J_A_Almeida @g1 100% de eficácia quando administrada entre o segundo e quinto dias de manifestacao dos sintomas. Uso sendo feito em EUA, Reino Unido, Espanha, Russia. Isso pra citar alguns dos países grandes. É superbarato pra produzir. ";;
"NAO SEJA FILHO DA PUTA SEU ABUTRE DO CORONA.""";;
8090,@g1,@g1 @RedeGlobo Bom dia macio aqui em Brasília mesmo o governo apertando o cerco contra o coronavírus ainda há pessoas que incistem e ta fazendo ate mesmo festas nas ruas ou na margem do lago Paranoá pergunto mesmo com.isso tudo temos um.numero menor que outros estados poderíamos ser exemplo;;
8124,@g1,@g1 Se ele se recusa é porquê estava com corona sim... e deve ter passado pra vários de seus apoiadores. BABACA;;
"8134,@g1,""@g1 Tomem Vergonha Na Cara.";;
Rede Globo. ;;
Vcs Vivem Atacando,o presidente. ;;
Mostrem para a População. ;;
"O Número de Curados do Corona.""";;
8135,@g1,@g1 Nem o corona quer o Bolsonaro KKKKKKKK;;
"8139,@g1,""@g1 Só o tempo que levou já deu pra se curar. coronavírus você só tinha que fazer UMA coisa, inferno""";;
"8142,@g1,""@NiltonManoelJ @SusaneSantos20 @g1 Tem que responder em caps senão não enxerga as letrinhas?";;
Não conta com 2027 não, viu?;;
Corona tá solto por aí­.;;
"ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚""";;
"8151,@g1,""@g1 Se for negativo,  não vamos desanimar... toda torcida pelo Corona!";;
"Que Deus guarde o presidente é esqueça onde guardouğŸ˜‰""";;
8161,@g1,@g1 Pegar coronavírus e criar anti corpos idiotas. Esses jornalistas brasileiros são uma merda...;;
"8179,@g1,""@hmaxrj @g1 O coronavírus arria qualquer um mas o presidente estava lá ativo todos os dias, mas aí­ o cidadão acha que ele teve, como pode existir pessoas tão incrédulas meu Deus?!""";;
"8198,@g1,""@g1 Corona não pegue, Corona não pegue...""";;
"8204,@g1,""@cris_navarrojr @g1 Se realmente foi positivo,então coronavírus não faz mal pois,o Presidente tá firme e forte?""";;
"8206,@g1,""@hmaxrj @g1 Se ele tivesse coronavírus, não acha que tá muito resistente?""";;
"8218,@g1,""@goirzs @RejalaIII @g1 Como eu já disse, se ele tivesse tido todos saberiam, é nítido a cara de uma pessoa doente e com o corona, ficou comprovado aí­ nos exames que ele não teve, mas concordo e entendo a sua opinião...""";;
"8220,@g1,""@PoxaSouza @RejalaIII @g1 So que em questão, se for comprovado que ele está ou esteve com Corona, ele teria q responder por isso, pelo fato de botar diversas pessoas em risco, em manifestações e etc.""";;
"8224,@g1,""@umpensador21 @rogernois @g1 Sem argumento, resta a TENTATIVA de ofensa.";;
;;
Imagino que irrita mesmo, ser manipulado por torcedores do fracasso do PR.;;
;;
Continua procurando pelo em ovo, teste de corona, se ele sabe usar míscara ou não, etc.;;
;;
"É o que vos resta, além da ofensa.""";;
8228,@g1,@g1 @cristineaeisha e vamos de corona;;
8229,@g1,@g1 Isso está estranho pra mim ele está de corona.;;
8234,@g1,@Senormatrix @__Bertozzi @HelioAAlmeida @g1 Se tivesse o corona já tava morto ....;;
8236,@g1,@g1 60 dias dá para pegar e se recuperar do corona no mínimo 3 vezes (se não morrer kkkk) Bolsonaro faz essas discussões apenas para darmos algumas risadas nestes momentos difíceis.....;;
"8237,@g1,""@g1 pq ta com corona né safado, daqui a uma semana ta lá â€œsuposto presidente safado diagnosticado com gripezinhaâ€""";;
"8238,@g1,""@g1 Ninguém morre mais de câncer, de hipertensão, de problemas cardiovasculares, diabetes... As mortes agora são todas por coronavírus.""";;
8240,@g1,@xinxolinha @g1 Pegar Corona é comprometedor? Agora eu li merda mesmo kkk;;
"8241,@g1,""@g1 Estava com medo de sofrer impeachment por causa do resultado e deu negativo??? Ata";;
"O filho gravou vídeo dizendo que teve corona e foi só uma gripezinha, o hospital das forças armadas não quis divulgar o nome de 2 pessoas da comitiva que testaram positivo""";;
"8243,@g1,""@xlsheeran @g1 E as outras mortes?";;
coronavírus torna alguém melhor?;;
Quantos nesse mesmo período morreram de AIDS, Câncer, Dengue etc?;;
A sua dor é diferente?;;
Vc é o top das galáxias?;;
"Seja menAs...""";;
8245,@g1,@g1 Podia morrer de corona esse merda.;;
8246,@g1,@g1 O corona pode até dar negativo (risos) mas a questão é: sera que ele tem cérebro?;;
"8249,@g1,""@g1 É ele está com o vírus chinês, todos viram ele passando mal, internado, precisando de respiradores e tudo mais... olha presidente o Sr é fodão, pegou o coronavírus e nem no hospital foi!!";;
"Vão tomar nos seus cuis que vcs ganham mais, o presidente tem mais o que fazer seus imbecis""";;
8251,@g1,@JorgeAR0driguez @cris_navarrojr @g1 @cris_navarrojr pegou Corona e forjou o exame foi?;;
"8252,@g1,""@g1 Isso mesmo, matem mais o povo, só o corona é pouco!""";;
"8257,@g1,""@g1 Fora os agrotóxicos liberados no Brasil que não proibidos na União Europeia e nos Estados Unidos como altamente perigosos, cancerígenos para a população. Isso ninguém fala, ninguém mostra, ninguém esclarece, o povo esquece e além de corona morre envenenado.""";;
"8284,@g1,""@Sergiusant @pelapaz5 @rauidantas @FernandoVolta2 @g1 nem hj o Bolsonaro não acredita, prefere sacrificar milhões de pessoas pelo bem de se manter no poder.";;
;;
"aliís, ate hoje ninguém acredita, se com 12k de mortes a galera não conscientiza da importância da quarentena, quem dirá no carnaval q nem tinha casos do corona.""";;
"8285,@g1,""@Hagamenomn @PMPN16 @g1 Pelo contrário o número de mortos está em excesso, muita gente ta morrendo de corona e não está sendo diagnosticado por não testar e muita gente ta morrendo por não ter hospital, hospitais cheios causados pela epidemia.";;
