,usuario,texto;;
"9686,@SF_Moro,""@SF_Moro Força e coragem guerreiro. Venceremos todos os vírus, o Corona e os sectarios. Boa Semana.""";;
"9687,@SF_Moro,""@SF_Moro Dessas 10mil vítimas do Corona, que Deus conforte a cada um dos familiares e amigos, enquanto vivas, o PR somente queria uma coisa de cada um: voto! E provavelmente, enganados como eu, em torno de 6 mil dessas vítimas votaram no desleal, corrupto e mentiroso do PR! Fora Bozo!""";;
"9688,@SF_Moro,""@SF_Moro Nunca se expôs no ministério tanto sobre o corona, como agora. Já está em campanha eleitoral???""";;
"9693,@SF_Moro,""@SF_Moro Blá blá  blá minha biógrafia, blá blá blá, coronavírus blá blá blá politicagem PSDB blá blá blá não sou mais heroi nacional blá blá blá.......""";;
"9709,@SF_Moro,""@SF_Moro Acho que essa guerra não é só pelo coronavírus mas tbm pelo políticos, juÃ­zes , esses ladrao que querem  derrubar a nação brasileira! Mas com a ajuda de Deus não vai conseguir pq o povo clama a misericórdia para essa naçãoğŸ™ŒğŸ™ŒğŸ™ğŸ™""";;
9738,@SF_Moro,@SF_Moro Niguem morre mais de câncer nem de outras doenças todos que morrem agora é de corona impresionante isso;;
"9740,@SF_Moro,""@SF_Moro Quando esteve no governo vc parecia ter morrido de coronavírus,agora fica postando solidariedade as familias,já sabemos que vc é um entreguista,tomou um pé na bunda e agora quer pagar de bonzinho.Você vai pagar por ter feito dona Mariza morrer seu marreco do inferno.""";;
"9754,@SF_Moro,""@SF_Moro Não esqueça de se solidarizar com a menina estuprada e morta pelo bandido posto em liberdade para supostamente não morrer de coronavírus na cadeia. Caro ex ministro, O MENOR DOS NOSSOS PROBLEMAS É ESSE VÃRUS . O senhor deveria estar com suas atenção voltadas paras as ...""";;
"9795,@SF_Moro,""@SF_Moro É profundamente lamentável a forma traiçoeira que vc saiu do governo Bolsonaro. Promovendo uma crise política, no meio de uma crise mundial do coronavírus, sinto muito te dizer, mais a sua biografia foi pro LIXO.""";;
"9799,@SF_Moro,""@Vilson_Brito @Marcosvarela26 @br_conserva @andrefernm @SF_Moro Eu trabalho em uma sala que mede uns 20 m2. Nela ficam cerca de 25 pessoas e uma delas sei que esta com coronavírus. Um amigo próximo. Imagina se estivéssemos trabalhando! E trabalho em contato com idosos, pessoas do grupos de risco. A tragédia seria pior.""";;
"9800,@SF_Moro,""@SF_Moro Quantas vezes vc se solidarizou com a família que os corruptos mataram? Corruptos são genocidas. Matam milhares, corona perto deles é fichinha.";;
Matam na saúde, educação, segurança. Verdade ou mentira?;;
"Hoje os bilhões roubados não poderia estar na construção de vários hospitais?""";;
"9810,@SF_Moro,""@Vilson_Brito @Marcosvarela26 @br_conserva @andrefernm @SF_Moro E agora, com a minimização da gravidade do coronavírus, eu sendo de Manaus passando por todo esse caos, não tenho a menor condição de defender. Perdeu meu voto e de muita gente que conheço.""";;
"9823,@SF_Moro,""@AlcimarBarreto @slogasg @mileyvadia @yvone_lucena @SF_Moro Já reparou que as outras doenças não matam mais ninguém. Eta vírus porreta esse corona, não  deixa nada pra câncer, hepatite, a vc, dengue, h1n1, e por aí­ afora né??  E parece que foi o Bozo que trouxe. A quarentena deu certo no mundo inteiro não  é ?  #FechadoComBolsonaro""";;
9836,@SF_Moro,@SF_Moro Não postava nada como ministro sobre o Corona.;;
9838,@SF_Moro,@SergioA60622977 @SF_Moro Certo é o seu presidente que enquanto o povo está nos hospitais com o coronavírus sofrendo ele fica se divertindo andando de jet ski e planejando churrasco e depois que viu o quanto isso repercutiu mal voltou atrás e disse que fake! Gado idolatra;;
"9839,@SF_Moro,""@SF_Moro Para né ex ministro isentão eu e vc sabemos que pede ter morrido 10.000 contudo não é de coronavírus e que esta quarentena é uma farsa, vamos reduzir este número para 6.000 no máximo, há! só há vários mortos nos estados emque o governador e contra ao presidente.""";;
"9848,@SF_Moro,""@SF_Moro 3/ Este ano, no mesmo período, e mesmo com o novo coronavírus tivemos menos mortes.";;
;;
E veja que este ano há mortes sem nenhuma relação com o vírus que podem estar sendo computadas como KungFLU.;;
;;
"Infarto, AVC, acidente, tiro.""";;
"9851,@SF_Moro,""@SF_Moro Nenhuma mensaginha dessa quando estava no governo, até a quantidade ele sabe agora, aproveite doutor e deixe também a sua solidariedade aos mais de 10 mil que morreram de caganeira, sabia que o número é indentico aos do corona??""";;
9865,@SF_Moro,@SF_Moro E os outros óbitos que as famílias sofrem do mesmo jeito não precisa ser lembrados?o coronavírus virou politicagem encima de pessoas que sofrem .lastimável ğŸ˜ªğŸ˜ªğŸ˜ªğŸ˜ªğŸ˜ªğŸ˜ªğŸ˜ªğŸ˜ª;;
9866,@SF_Moro,@SF_Moro Onde está sua indignação quando milhares morreram assassinadas ano passado? tristeza apenas aos que perdem seus entes por coronavírus? Quanto mais você fala pior você fica. Que decepção;;
"9871,@SF_Moro,""@SF_Moro Traíra, facada nas costas mata mais que o Corona.""";;
"9874,@SF_Moro,""@DouglasVital16 @SF_Moro Cai fora bolsopetista ,vai pra passeata pega coronavírus junto com teu presidente""";;
"9882,@SF_Moro,""@SF_Moro Nem precisa surfar nas mortes do corona, tá igual esquerdista,o senhor teve a chance de fazer uma real diferença para o paí­s, pena que desperdiçou.""";;
"9889,@SF_Moro,""@denisebonasanto @SF_Moro @SF_Moro saiu Gov. de #BostoNaro para ele fica a vontade e falar, se solidarizar sem contrariar o pr. Quem tentenou solidariza-se com o ğŸ‡§ğŸ‡· a respeito do #Corona foi o ex. Min. fritado @lhmandetta. Qualquer ministro não dar amém ao pr. é defenestrado e humilhado. Linda pratica ne?""";;
"9890,@SF_Moro,""@denisebonasanto @SF_Moro @SF_Moro saiu Gov. de #BostoNaro para ele fica a vontade e falar, se solidarizar sem contrariar o pr. Quem tentenou solidariza-se com o ğŸ‡§ğŸ‡· a respeito do #Corona foi o ex. Min. fritado @lhmandetta. Qualquer ministro não dar amém ao pr. é defenestrado e humilhado. Linda pratica ne?""";;
9891,@SF_Moro,@stellamds @PauloPulcinelli @denisebonasanto @SF_Moro Vc já viu algum ministro se solidarizar? O padrão lá é chamar o corona de virus chinês do globalismo.;;
"9892,@SF_Moro,""@SF_Moro Divulgando para assustar mais a população. E os que se curaram, e os que são lançado a mais como vítima do corona.""";;
9894,@SF_Moro,@SF_Moro Estou torcendo pro corona te arregaçar !;;
"9925,@SF_Moro,""Se o barco """"Brasil"""" não tivesse nessa crise do coronavírus + crise política causada pelo PR o @SF_Moro não teria deixado o MJSP nessa altura, teria aceitado a troca na @policiafederal tranquilamente, ele aproveitou a deixa pra sair do barco afundando que é esse governo.""";;
9979,@SF_Moro,@GeorgMarques @maricota_ta @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Adoro ver esse bando de gente junta se esfregando e cuspindo uns nos outros enquanto mugem. Contra a idiotice humana virei devota do deus corona. Peço que cubra todos esses aí­.;;
9994,@SF_Moro,@SF_Moro pq políticos não morrem de corona?. ainda n morreu um dos que destruíram o paí­s impressionante.;;
"10034,@SF_Moro,""@GeorgMarques @veramagalhaes @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Que todos, menos os jornalistas sérios que estão no local peguem o coronavírus!""";;
"10051,@SF_Moro,""@SF_Moro Acho que vc deveria se preocupar mais com a sua biografia,deixa o corona quieto sua biografia é mais importante..""";;
10058,@SF_Moro,@SF_Moro Vc é pior do que o corona! Sua falta de carater acabou com sua biografia...só lamento... #FechadoComBolsonaro;;
"10067,@SF_Moro,""@GeorgMarques @veramagalhaes @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Meu Deus, não sei o que é pior, isso aí­ ou o Corona.""";;
"10069,@SF_Moro,""@SF_Moro Mas dizer que a guerra é contra o corona, é o mesmo que dizer que a guerra dos aliados foi contra as bombas nazistas. A guerra não é contra o virus chinês, e sim contra a administração global que usa o coronga contra a ascenção conservadora dos ultimos anos.""";;
10078,@SF_Moro,@GeorgMarques @BlogdoNoblat @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Tinha que por esses cidaDÁos para trabalhar em hospitais com pacientes com corona.;;
10096,@SF_Moro,@GeorgMarques @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Só tem cabeça de bosta infectada  pelo capitão corona.;;
"10125,@SF_Moro,""@GeorgMarques @PatoCorporation @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Pelo amor de todos os santos...";;
"É assim que essa mau caráter tá se protegendo do corona, ou isso é só pra não revelar a verdadeira identidade?! https://t.co/gXYXBunvSw""";;
"10134,@SF_Moro,""@GeorgMarques @alexandre @RodrigoMaia @SF_Moro @jdoriajr @joicehasselmann @wilsonwitzel Eita, que o Corona vai agir com força hoje.""";;
10167,@SF_Moro,@SF_Moro Guerra do Corona e da Politica. Pena do ser humano.;;
10178,@SF_Moro,@SF_Moro Sorte que o Corona é um vírus que não invade contas do Twitter.;;
10254,@SF_Moro,@DayseRamires @SF_Moro Só não gosto de alguém que engana o povo quero ver quando alguém da sua famia pegar o Coronavirus quero ver se vai apoiar as atitudes desse safado mentiroso #bolnonarovaicair;;
"10292,@SF_Moro,""@SF_Moro Na verdade não é guerra exatamente contra o coronavírus,  mais sim contra os múltiplos  oportunistas corruptos que se aproveitam da situação.";;
"O vírus..? é um mal menor!""";;
"10306,@SF_Moro,""@SF_Moro Yes The second war it's over but, Mas temos  no Presente momento dois  terríveis Vírus o Corona.   e outro terrível Vírus la no Planalto .Meu Deus que tempo  Horrível Senhor!! Será que estamos na Grande agonia maior do que Agonia de Jacó ?""";;
"10307,@SF_Moro,""@vasconclivia @SF_Moro O presidente é um escroto e vocês aí­ cegos... o cara não está nem aí­, a não ser para os seus interesses. Queria ver se fosse um dos seus que estivesse doente ou morrendo, se falaria que estão usando o coronavírus como pretexto.""";;
"10308,@SF_Moro,""@vasconclivia @SF_Moro Caralho.... estão usando o coronavírus para derrubar o governo? Desgraça, você está vendo a quantidade de gente morrendo e o â€œgovernoâ€ mandando as pessoas irem pras ruas, o presidente participando de manifestações e agendando churrasco? Cresce garota. Respeita os que morreram.""";;
10309,@SF_Moro,@SF_Moro Nessa guerra contra o coronavírus o Sr está em qual lado?;;
"10320,@SF_Moro,""@SF_Moro Sim, mas, o povo brasileiro tem, além do coronavírus para enfrentar, uma nova ameaça nas próximas eleições presidenciais q se chama Sergio Moro, o candidato do caos, apadrinhado pela velha politica, q insiste em enfrentar o povo e sua liberdade. Sergio Moro vergonha nacional.""";;
"10325,@SF_Moro,""@DayseRamires @SF_Moro Quero ver quando alguém da tua família pegar o coronavírus e morrer se tu vai defender esse presidente desqualificado e votei nele e me arrependo, votei para o PT não assumir o poder .""";;
"10337,@SF_Moro,""@SF_Moro @wil_pires_lopes Infelizmente essa guerra não é contra o coronavírus, mas contra uma corja de bandidos que quer tomar o poder Ã  força.""";;
"10338,@SF_Moro,""@SF_Moro Não é só o coronavírus que estamos guerreando @SF_Moro ,mas também com pessoas traíras como o senhor ...";;
Lamentável !!!;;
"#DireitaComBolsonaro""";;
"10339,@SF_Moro,""@SF_Moro Não é só o coronavírus que estamos guerreando @SF_Moro ,mas também com pessoas traíras como o senhor ...";;
Lamentável !!!;;
"#DireitaComBolsonaro""";;
10348,@SF_Moro,@MiriamGevenes @Llucianealves @SF_Moro Garanto para vc que foi muito melhor para Brasil ministro está dando show contra corona;;
"10368,@SF_Moro,""@SF_Moro blablabla mais um que perdeu a credibilidade. Tempos de guerra indeed, my friend. Mas o corona eh soh uma das armas. Infelizmente voce errou e errou FEIO.""";;
"10392,@SF_Moro,""@SF_Moro O corona não é a maior guerra, a verdadeira guerra vira, com milhões de desempregados e fome para o povo mais humilde, a morte por corona nem vai se comparar a morte por desnutrição, depressão e falta de perspectiva de futuro.""";;
10396,@SF_Moro,@lua__miguel @Alansantana84 @edwardxgays @SF_Moro Rouba até na flexão. Capitão Corona é mentiroso compulsivo https://t.co/szpp68Xbt0;;
"10407,@SF_Moro,""@SF_Moro A FEB honrou o Brasil contra Nazismo e Fascismo, e a guerra do Corona é agravada artificialmente por governadores e prefeitos, ajudados pelo STF etc, sedentos em desviar dinheiro do governo federal, exclusivo para essa luta. A PF vai ter muito trabalho com os traidores da pátria.""";;
"10413,@SF_Moro,""@SF_Moro A nossa guerra não  é  contra o coronavírus , a nossa guerra é  contra a nova ordem mundial  da qual você é  parte da engrenagem.""";;
"10426,@SF_Moro,""@SF_Moro Mas o bebezão da mamãe ainda não viu nada né?";;
;;
Guerra hj BB contra gente como você...;;
Gente como #GloboLixo ;;
#ForaMaiaAlcolumbreSTF ;;
E existe uma guerra gigante hj do socialismo escravista e capitalismo opressor.;;
;;
"Corona (vírus chinês)vai servir pra muita gente perceber e mudar.""";;
10437,@SF_Moro,@SF_Moro Tá preocupado com o corona agora? Nunca preocupou...;;
"10440,@SF_Moro,""@SF_Moro O inimigo que temos é o STF e os governadores. Quando o superfaturamento acabar o corona acaba junto.";;
"#CalaBocaMoro""";;
"10474,@SF_Moro,""@vasconclivia @SF_Moro NossağŸ˜²... Mas quer dizer que estão usando o coronavírus para derrubar o governo? O dos EUA, da Itália, da Espanha, da França, do Reino Unido e outros, também? Ou só dá República das bananas? ğŸ¤”ğŸ¤¨""";;
"10480,@SF_Moro,""@SF_Moro Já nos livramos de um grande inimigo, você! O corona será o próximo!";;
"#MoroTraidor""";;
"10488,@SF_Moro,""@SF_Moro Lembrou do corona agora? Legal, na hora de sentar na coletiva não tinha corona, estava tudo lindo. Seus posts estão ficando sem graça. #DireitaComBolsonaro""";;
"10497,@SF_Moro,""@SF_Moro Ah não.......vc também vai pegar carona no corona?!?!";;
"#DesMOROnou""";;
10502,@SF_Moro,@SF_Moro Tem certeza que nossa luta é contra o corona? Com certeza não. Ele é menos indolor que os filhos da puta que estão na política.;;
"10506,@SF_Moro,""@SF_Moro Temos uma outra guerra,  prezado..... contra a corrupção. coronavírus é fácil vencer.""";;
"10515,@SF_Moro,""@SF_Moro Como o assunto coronavírus em suas falas tem sido constantes, porque será né... Politicagem pura hipócrita.""";;
"10559,@SF_Moro,""@SF_Moro Na verdade no Brasil existem duas guerras. Uma dos trabalhadores da saúde contra o coronavírus";" outra, dos corruptos de todo o Brasil e seus apoiadores na imprensa contra o presidente Bolsonaro. Ambas são decisivas para o destino do Brasil.""";
10571,@SF_Moro,O ex-ministro Sérgio Moro @SF_Moro deve saber qual foi o resultado do exame de coronavírus do presidente Bolsonaro. Conta para nós. https://t.co/GrtjkpJTEm;;
"10573,@SF_Moro,""@SF_Moro Por mais que vc Moro fale por metáforas, em hipótese alguma deveria se comparar o Coronavirus, com a II guerra mundial, pode ter certeza de uma coisa, não sabemos o que é uma guerra.""";;
10597,@SF_Moro,@SF_Moro O pior Sr.Mouro e  a guerra travada entre prefeitura .estádo e governo federal .E o coronavírus ganhando a guerra .;;
"10603,@SF_Moro,""@SF_Moro A luta agora é conta a corrupção, os traíras, os sem caráter, os gananciosos muito mais q o coronavírus. Se essa classe suja não existisse ou não desviassem o dinheiro público a luta contra o vírus seria mais fácil pq teríamos condições p ter um bom atendimento, bons hospitais..""";;
10622,@SF_Moro,@SF_Moro UE. Só agora q o corona chegou no Brasil?;;
10624,@SF_Moro,@SF_Moro coronavírus é a bomba atômica da China. Parece que deu mais resultado do que a de Hiroshima.;;
"10646,@SF_Moro,""@SF_Moro Certamente vamos derrotar o corona moro...esqueci a (,)...""";;
"10649,@SF_Moro,""@SF_Moro Comparar uma guerra de verdade com esta merdinha do coronavírus, pqp""";;
"10657,@SF_Moro,""@SF_Moro Temos inimigos muito mais perigosos para ELIMINAR,temos por exemplo o vírus corruptos canalhas, não se se o senhor conhece,na verdade Brasília está repleto deles mas vamos conseguir nos livrar de cada um desses vírus,o corona é ficha perto desses vírus.""";;
"10684,@SF_Moro,""@Llucianealves @SF_Moro Minha jovem... fala mal do Moro, mas no fundo paga um pau ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ Se ele errou em sair nada a ver com Corona, imagina o presidente que tira o da saúde nesse momento. Quem é mais doido? ğŸ¤£ğŸ¤£ğŸ¤£ para tudo temos limite até a burrice... ğŸ˜ğŸ‘ #CadeOVideoBolsonaro #cadeoexamebolsonaro""";;
"10694,@SF_Moro,""@SF_Moro Se continuarmos assim, é o corona que vai nos derrotar""";;
10695,@SF_Moro,@SF_Moro Se fosse só o coronavírus estava até mais fácil  do que a crise política e de egos que vivemos atualmente.;;
